Date,Open,High,Low,Close,Adj Close,Volume
2018-07-11,3150.000000,3187.500000,3125.000000,3175.000000,2571.012939,71600600
2018-07-12,3150.000000,3225.000000,3150.000000,3225.000000,2611.501221,69482600
2018-07-13,3212.500000,3325.000000,3212.500000,3300.000000,2672.233643,71123600
2018-07-16,3275.000000,3312.500000,3187.500000,3275.000000,2651.989746,57879600
2018-07-17,3225.000000,3237.500000,3150.000000,3162.500000,2560.890625,84860000
2018-07-18,3162.500000,3212.500000,3150.000000,3200.000000,2591.257080,46293000
2018-07-19,3212.500000,3262.500000,3187.500000,3187.500000,2581.135010,69942000
2018-07-20,3212.500000,3225.000000,3137.500000,3175.000000,2571.012939,101994800
2018-07-23,3200.000000,3287.500000,3187.500000,3200.000000,2591.257080,80140200
2018-07-24,3250.000000,3262.500000,3200.000000,3262.500000,2641.867188,38980400
2018-07-25,3275.000000,3275.000000,3225.000000,3237.500000,2621.623047,62149400
2018-07-26,3250.000000,3275.000000,3237.500000,3275.000000,2651.989746,57947800
2018-07-27,3287.500000,3287.500000,3250.000000,3287.500000,2662.111816,35688800
2018-07-30,3287.500000,3362.500000,3275.000000,3362.500000,2722.844238,54608200
2018-07-31,3362.500000,3362.500000,3287.500000,3325.000000,2692.478271,66929400
2018-08-01,3350.000000,3500.000000,3337.500000,3500.000000,2834.187500,110824000
2018-08-02,3500.000000,3587.500000,3462.500000,3525.000000,2854.431641,61392400
2018-08-03,3500.000000,3612.500000,3500.000000,3600.000000,2915.164063,63550400
2018-08-06,3612.500000,3712.500000,3600.000000,3650.000000,2955.652588,102478600
2018-08-07,3650.000000,3712.500000,3600.000000,3600.000000,2915.164063,102967800
2018-08-08,3612.500000,3662.500000,3550.000000,3662.500000,2965.774414,48967400
2018-08-09,3600.000000,3675.000000,3600.000000,3637.500000,2945.530518,28914800
2018-08-10,3662.500000,3712.500000,3650.000000,3675.000000,2975.896729,36267800
2018-08-13,3600.000000,3625.000000,3425.000000,3462.500000,2803.821045,82658400
2018-08-14,3437.500000,3450.000000,3350.000000,3362.500000,2722.844238,122915000
2018-08-15,3375.000000,3412.500000,3262.500000,3400.000000,2753.210449,82042800
2018-08-16,3375.000000,3387.500000,3300.000000,3350.000000,2712.722412,42463600
2018-08-17,3350.000000,3350.000000,3350.000000,3350.000000,2712.722412,0
2018-08-20,3475.000000,3475.000000,3350.000000,3362.500000,2722.844238,81139200
2018-08-21,3375.000000,3387.500000,3337.500000,3350.000000,2712.722412,62399200
2018-08-22,3350.000000,3350.000000,3350.000000,3350.000000,2712.722412,0
2018-08-23,3400.000000,3425.000000,3350.000000,3425.000000,2773.455078,98059800
2018-08-24,3400.000000,3425.000000,3375.000000,3387.500000,2743.088623,75683200
2018-08-27,3412.500000,3487.500000,3387.500000,3487.500000,2824.065430,84503200
2018-08-28,3500.000000,3512.500000,3450.000000,3500.000000,2834.187500,80591200
2018-08-29,3487.500000,3512.500000,3462.500000,3500.000000,2834.187500,55272600
2018-08-30,3500.000000,3512.500000,3400.000000,3425.000000,2773.455078,52753200
2018-08-31,3350.000000,3450.000000,3337.500000,3450.000000,2793.699219,110408200
2018-09-03,3450.000000,3450.000000,3350.000000,3350.000000,2712.722412,55590200
2018-09-04,3362.500000,3375.000000,3225.000000,3287.500000,2662.111816,59803000
2018-09-05,3250.000000,3262.500000,3100.000000,3162.500000,2560.890625,83838600
2018-09-06,3100.000000,3275.000000,3100.000000,3275.000000,2651.989746,96306200
2018-09-07,3250.000000,3325.000000,3225.000000,3312.500000,2682.356201,75525400
2018-09-10,3250.000000,3300.000000,3212.500000,3287.500000,2662.111816,37301800
2018-09-11,3287.500000,3287.500000,3287.500000,3287.500000,2662.111816,0
2018-09-12,3287.500000,3312.500000,3187.500000,3187.500000,2581.135010,46357000
2018-09-13,3237.500000,3312.500000,3225.000000,3287.500000,2662.111816,36668600
2018-09-14,3337.500000,3375.000000,3300.000000,3375.000000,2732.966309,30656000
2018-09-17,3325.000000,3337.500000,3212.500000,3225.000000,2611.501221,88368200
2018-09-18,3225.000000,3262.500000,3162.500000,3187.500000,2581.135010,101172800
2018-09-19,3225.000000,3225.000000,3187.500000,3200.000000,2591.257080,42616400
2018-09-20,3212.500000,3337.500000,3212.500000,3337.500000,2702.600098,99827000
2018-09-21,3375.000000,3475.000000,3362.500000,3425.000000,2773.455078,124841800
2018-09-24,3425.000000,3450.000000,3337.500000,3375.000000,2732.966309,81188200
2018-09-25,3337.500000,3375.000000,3262.500000,3312.500000,2682.356201,46091400
2018-09-26,3287.500000,3362.500000,3287.500000,3300.000000,2672.233643,32016600
2018-09-27,3300.000000,3362.500000,3275.000000,3312.500000,2682.356201,82349800
2018-09-28,3300.000000,3375.000000,3300.000000,3362.500000,2722.844238,101686800
2018-10-01,3300.000000,3400.000000,3300.000000,3350.000000,2712.722412,66513400
2018-10-02,3350.000000,3350.000000,3212.500000,3225.000000,2611.501221,120652800
2018-10-03,3200.000000,3287.500000,3200.000000,3250.000000,2631.745605,68383400
2018-10-04,3200.000000,3212.500000,3112.500000,3112.500000,2520.402588,116478400
2018-10-05,3112.500000,3175.000000,3087.500000,3137.500000,2540.646729,67792400
2018-10-08,3137.500000,3150.000000,3100.000000,3100.000000,2510.280029,55327600
2018-10-09,3100.000000,3187.500000,3100.000000,3175.000000,2571.012939,40331400
2018-10-10,3200.000000,3262.500000,3187.500000,3237.500000,2621.623047,39230800
2018-10-11,3125.000000,3175.000000,3100.000000,3137.500000,2540.646729,64054000
2018-10-12,3137.500000,3237.500000,3137.500000,3200.000000,2591.257080,70448200
2018-10-15,3250.000000,3262.500000,3187.500000,3187.500000,2581.135010,40880400
2018-10-16,3200.000000,3250.000000,3200.000000,3250.000000,2631.745605,29777600
2018-10-17,3300.000000,3325.000000,3262.500000,3287.500000,2662.111816,43108000
2018-10-18,3250.000000,3300.000000,3200.000000,3250.000000,2631.745605,39270000
2018-10-19,3225.000000,3250.000000,3187.500000,3225.000000,2611.501221,47990000
2018-10-22,3225.000000,3262.500000,3187.500000,3225.000000,2611.501221,36415600
2018-10-23,3225.000000,3237.500000,3212.500000,3212.500000,2601.379395,25707400
2018-10-24,3212.500000,3237.500000,3162.500000,3162.500000,2560.890625,33969400
2018-10-25,3125.000000,3237.500000,3125.000000,3237.500000,2621.623047,62781600
2018-10-26,3237.500000,3250.000000,3200.000000,3225.000000,2611.501221,39723200
2018-10-29,3212.500000,3250.000000,3200.000000,3200.000000,2591.257080,40472000
2018-10-30,3250.000000,3262.500000,3212.500000,3262.500000,2641.867188,34731200
2018-10-31,3287.500000,3425.000000,3275.000000,3425.000000,2773.455078,111265400
2018-11-01,3450.000000,3675.000000,3437.500000,3612.500000,2925.286377,185151800
2018-11-02,3662.500000,3750.000000,3550.000000,3712.500000,3006.263184,143785200
2018-11-05,3700.000000,3700.000000,3625.000000,3687.500000,2986.018799,56013400
2018-11-06,3737.500000,3737.500000,3625.000000,3675.000000,2975.896729,124000800
2018-11-07,3687.500000,3700.000000,3600.000000,3675.000000,2975.896729,92281000
2018-11-08,3700.000000,3762.500000,3687.500000,3750.000000,3036.629395,130444200
2018-11-09,3625.000000,3662.500000,3575.000000,3612.500000,2925.286377,123465600
2018-11-12,3612.500000,3612.500000,3487.500000,3487.500000,2824.065430,65689800
2018-11-13,3400.000000,3587.500000,3400.000000,3575.000000,2894.919922,85750000
2018-11-14,3637.500000,3650.000000,3562.500000,3562.500000,2884.797852,68203400
2018-11-15,3625.000000,3725.000000,3575.000000,3700.000000,2996.140869,115193000
2018-11-16,3737.500000,3812.500000,3687.500000,3725.000000,3016.385254,113146000
2018-11-19,3750.000000,3787.500000,3650.000000,3737.500000,3026.507324,52926800
2018-11-20,3737.500000,3737.500000,3737.500000,3737.500000,3026.507324,0
2018-11-21,3612.500000,3662.500000,3525.000000,3637.500000,2945.530518,121808800
2018-11-22,3637.500000,3700.000000,3587.500000,3662.500000,2965.774414,89601400
2018-11-23,3675.000000,3700.000000,3637.500000,3650.000000,2955.652588,82350000
2018-11-26,3625.000000,3700.000000,3625.000000,3687.500000,2986.018799,62934800
2018-11-27,3687.500000,3750.000000,3675.000000,3725.000000,3016.385254,61028800
2018-11-28,3750.000000,3750.000000,3662.500000,3700.000000,2996.140869,67675000
2018-11-29,3750.000000,3825.000000,3750.000000,3825.000000,3097.362305,141202600
2018-11-30,3787.500000,3812.500000,3700.000000,3700.000000,2996.140869,148482800
2018-12-03,3775.000000,3862.500000,3775.000000,3800.000000,3077.117432,136684600
2018-12-04,3787.500000,3825.000000,3775.000000,3825.000000,3097.362305,60153200
2018-12-05,3800.000000,3800.000000,3762.500000,3787.500000,3066.995605,73322400
2018-12-06,3700.000000,3762.500000,3700.000000,3737.500000,3026.507324,74092000
2018-12-07,3787.500000,3812.500000,3737.500000,3750.000000,3036.629395,41692800
2018-12-10,3687.500000,3762.500000,3675.000000,3712.500000,3006.263184,41105200
2018-12-11,3725.000000,3737.500000,3700.000000,3725.000000,3016.385254,55657400
2018-12-12,3737.500000,3775.000000,3712.500000,3737.500000,3026.507324,80631400
2018-12-13,3750.000000,3850.000000,3725.000000,3850.000000,3117.606201,92920000
2018-12-14,3825.000000,3825.000000,3762.500000,3787.500000,3066.995605,68756400
2018-12-17,3725.000000,3787.500000,3700.000000,3700.000000,2996.140869,78685000
2018-12-18,3625.000000,3675.000000,3625.000000,3675.000000,2975.896729,98608800
2018-12-19,3675.000000,3737.500000,3675.000000,3712.500000,3006.263184,89550000
2018-12-20,3712.500000,3712.500000,3637.500000,3650.000000,2955.652588,61216000
2018-12-21,3625.000000,3650.000000,3587.500000,3612.500000,2925.286377,98207400
2018-12-24,3612.500000,3612.500000,3612.500000,3612.500000,2925.286377,0
2018-12-25,3612.500000,3612.500000,3612.500000,3612.500000,2925.286377,0
2018-12-26,3575.000000,3625.000000,3550.000000,3612.500000,2925.286377,52356800
2018-12-27,3662.500000,3675.000000,3625.000000,3637.500000,2945.530518,48514400
2018-12-28,3675.000000,3725.000000,3662.500000,3687.500000,2986.018799,97081600
2018-12-31,3687.500000,3687.500000,3687.500000,3687.500000,2986.018799,0
2019-01-01,3687.500000,3687.500000,3687.500000,3687.500000,2986.018799,0
2019-01-02,3700.000000,3700.000000,3625.000000,3662.500000,2965.774414,45319200
2019-01-03,3637.500000,3675.000000,3550.000000,3587.500000,2905.042236,74174000
2019-01-04,3587.500000,3725.000000,3575.000000,3725.000000,3016.385254,78514000
2019-01-07,3750.000000,3787.500000,3712.500000,3712.500000,3006.263184,53624800
2019-01-08,3712.500000,3737.500000,3675.000000,3675.000000,2975.896729,80073200
2019-01-09,3750.000000,3787.500000,3700.000000,3787.500000,3066.995605,104903400
2019-01-10,3812.500000,3850.000000,3775.000000,3850.000000,3117.606201,130603200
2019-01-11,3875.000000,3900.000000,3837.500000,3850.000000,3117.606201,88899400
2019-01-14,3875.000000,3875.000000,3825.000000,3850.000000,3117.606201,71320000
2019-01-15,3875.000000,3900.000000,3825.000000,3900.000000,3158.094482,86697200
2019-01-16,3900.000000,3912.500000,3837.500000,3900.000000,3158.094482,78625600
2019-01-17,3900.000000,4025.000000,3900.000000,3937.500000,3188.460693,101961200
2019-01-18,3950.000000,3962.500000,3912.500000,3937.500000,3188.460693,56790000
2019-01-21,3912.500000,3950.000000,3900.000000,3900.000000,3158.094482,111624400
2019-01-22,3862.500000,3900.000000,3825.000000,3875.000000,3137.850342,123558000
2019-01-23,3787.500000,3850.000000,3737.500000,3737.500000,3026.507324,162196000
2019-01-24,3737.500000,3750.000000,3712.500000,3737.500000,3026.507324,179821400
2019-01-25,3737.500000,3762.500000,3650.000000,3687.500000,2986.018799,143184800
2019-01-28,3687.500000,3712.500000,3537.500000,3587.500000,2905.042236,207013400
2019-01-29,3587.500000,3625.000000,3525.000000,3562.500000,2884.797852,162587800
2019-01-30,3562.500000,3662.500000,3562.500000,3625.000000,2935.408691,175565200
2019-01-31,3662.500000,3737.500000,3637.500000,3725.000000,3016.385254,214008600
2019-02-01,3750.000000,3812.500000,3737.500000,3800.000000,3077.117432,104295400
2019-02-04,3750.000000,3800.000000,3675.000000,3675.000000,2975.896729,80919200
2019-02-05,3675.000000,3675.000000,3675.000000,3675.000000,2975.896729,0
2019-02-06,3725.000000,3762.500000,3712.500000,3737.500000,3026.507324,60281400
2019-02-07,3737.500000,3775.000000,3712.500000,3775.000000,3056.873535,31622800
2019-02-08,3750.000000,3787.500000,3712.500000,3787.500000,3066.995605,46828400
2019-02-11,3800.000000,3812.500000,3762.500000,3812.500000,3087.239746,72358200
2019-02-12,3837.500000,3837.500000,3687.500000,3712.500000,3006.263184,82644200
2019-02-13,3712.500000,3737.500000,3625.000000,3625.000000,2935.408691,75046400
2019-02-14,3675.000000,3687.500000,3587.500000,3587.500000,2905.042236,95699000
2019-02-15,3575.000000,3612.500000,3550.000000,3587.500000,2905.042236,92002800
2019-02-18,3650.000000,3650.000000,3587.500000,3637.500000,2945.530518,86216800
2019-02-19,3637.500000,3662.500000,3562.500000,3600.000000,2915.164063,92714200
2019-02-20,3625.000000,3625.000000,3475.000000,3550.000000,2874.675781,192881200
2019-02-21,3562.500000,3662.500000,3550.000000,3662.500000,2965.774414,100203800
2019-02-22,3637.500000,3650.000000,3525.000000,3550.000000,2874.675781,167596800
2019-02-25,3575.000000,3625.000000,3562.500000,3625.000000,2935.408691,91520000
2019-02-26,3637.500000,3637.500000,3575.000000,3637.500000,2945.530518,94091000
2019-02-27,3600.000000,3637.500000,3575.000000,3600.000000,2915.164063,72356800
2019-02-28,3612.500000,3625.000000,3550.000000,3562.500000,2884.797852,84980200
2019-03-01,3575.000000,3612.500000,3562.500000,3587.500000,2905.042236,47003200
2019-03-04,3587.500000,3587.500000,3550.000000,3550.000000,2874.675781,29659800
2019-03-05,3525.000000,3562.500000,3400.000000,3475.000000,2813.943115,223113200
2019-03-06,3500.000000,3537.500000,3437.500000,3537.500000,2864.553711,94977600
2019-03-07,3537.500000,3537.500000,3537.500000,3537.500000,2864.553711,0
2019-03-08,3525.000000,3525.000000,3450.000000,3450.000000,2793.699219,71523400
2019-03-11,3475.000000,3475.000000,3412.500000,3425.000000,2773.455078,53912400
2019-03-12,3412.500000,3437.500000,3337.500000,3362.500000,2722.844238,60509600
2019-03-13,3400.000000,3400.000000,3325.000000,3350.000000,2712.722412,55730600
2019-03-14,3400.000000,3462.500000,3362.500000,3450.000000,2793.699219,44212200
2019-03-15,3462.500000,3550.000000,3462.500000,3550.000000,2874.675781,71744400
2019-03-18,3575.000000,3612.500000,3512.500000,3550.000000,2874.675781,52140200
2019-03-19,3587.500000,3700.000000,3575.000000,3687.500000,2986.018799,158696000
2019-03-20,3700.000000,3725.000000,3650.000000,3700.000000,2996.140869,51652800
2019-03-21,3750.000000,3762.500000,3725.000000,3737.500000,3026.507324,68829800
2019-03-22,3737.500000,3750.000000,3712.500000,3725.000000,3016.385254,45259400
2019-03-25,3625.000000,3662.500000,3587.500000,3587.500000,2905.042236,45751600
2019-03-26,3637.500000,3675.000000,3637.500000,3650.000000,2955.652588,28799400
2019-03-27,3712.500000,3712.500000,3612.500000,3612.500000,2925.286377,38906600
2019-03-28,3650.000000,3687.500000,3625.000000,3687.500000,2986.018799,47868600
2019-03-29,3700.000000,3750.000000,3662.500000,3737.500000,3026.507324,71140200
2019-04-01,3750.000000,3762.500000,3725.000000,3750.000000,3036.629395,57890600
2019-04-02,3762.500000,3762.500000,3662.500000,3712.500000,3006.263184,36872800
2019-04-03,3712.500000,3712.500000,3712.500000,3712.500000,3006.263184,0
2019-04-04,3750.000000,3850.000000,3750.000000,3837.500000,3107.483887,119083400
2019-04-05,3837.500000,3837.500000,3775.000000,3775.000000,3056.873535,40534200
2019-04-08,3800.000000,3800.000000,3687.500000,3750.000000,3036.629395,45862600
2019-04-09,3787.500000,3862.500000,3775.000000,3837.500000,3107.483887,61437800
2019-04-10,3825.000000,3837.500000,3762.500000,3775.000000,3056.873535,30552600
2019-04-11,3787.500000,3800.000000,3700.000000,3700.000000,2996.140869,70389000
2019-04-12,3675.000000,3700.000000,3650.000000,3662.500000,2965.774414,53372400
2019-04-15,3700.000000,3725.000000,3662.500000,3675.000000,2975.896729,48251000
2019-04-16,3687.500000,3812.500000,3675.000000,3812.500000,3087.239746,143066800
2019-04-17,3812.500000,3812.500000,3812.500000,3812.500000,3087.239746,0
2019-04-18,3900.000000,4062.500000,3887.500000,3900.000000,3158.094482,243343400
2019-04-19,3900.000000,3900.000000,3900.000000,3900.000000,3158.094482,0
2019-04-22,3900.000000,3937.500000,3825.000000,3875.000000,3137.850342,69981800
2019-04-23,3850.000000,3887.500000,3837.500000,3837.500000,3107.483887,65384600
2019-04-24,3850.000000,3862.500000,3812.500000,3837.500000,3107.483887,55408400
2019-04-25,3825.000000,3837.500000,3775.000000,3825.000000,3097.362305,111185200
2019-04-26,3775.000000,3900.000000,3737.500000,3862.500000,3127.728271,150697400
2019-04-29,3850.000000,3900.000000,3837.500000,3887.500000,3147.972412,112773000
2019-04-30,3912.500000,3937.500000,3862.500000,3862.500000,3127.728271,103243000
2019-05-01,3862.500000,3862.500000,3862.500000,3862.500000,3127.728271,0
2019-05-02,3850.000000,3862.500000,3812.500000,3850.000000,3117.606201,68943800
2019-05-03,3850.000000,3850.000000,3787.500000,3825.000000,3097.362305,60141600
2019-05-06,3750.000000,3787.500000,3662.500000,3762.500000,3046.751465,100956600
2019-05-07,3837.500000,3837.500000,3775.000000,3825.000000,3097.362305,68861800
2019-05-08,3750.000000,3787.500000,3725.000000,3762.500000,3046.751465,79916800
2019-05-09,3725.000000,3787.500000,3725.000000,3750.000000,3036.629395,90947000
2019-05-10,3775.000000,3787.500000,3687.500000,3737.500000,3026.507324,65009400
2019-05-13,3787.500000,3825.000000,3750.000000,3762.500000,3046.751465,83342800
2019-05-14,3725.000000,3762.500000,3700.000000,3725.000000,3016.385254,85983800
2019-05-15,3762.500000,3800.000000,3712.500000,3712.500000,3006.263184,112972400
2019-05-16,3675.000000,3725.000000,3625.000000,3675.000000,2975.896729,86481000
2019-05-17,3750.000000,3750.000000,3537.500000,3537.500000,2864.553711,59716600
2019-05-20,3500.000000,3637.500000,3487.500000,3612.500000,2925.286377,93447200
2019-05-21,3637.500000,3675.000000,3537.500000,3625.000000,2935.408691,128877200
2019-05-22,3662.500000,3700.000000,3612.500000,3650.000000,2955.652588,88253000
2019-05-23,3675.000000,3800.000000,3662.500000,3787.500000,3066.995605,65668800
2019-05-24,3800.000000,3887.500000,3787.500000,3850.000000,3117.606201,99151200
2019-05-27,3800.000000,3862.500000,3762.500000,3862.500000,3228.878662,144611000
2019-05-28,3850.000000,3850.000000,3675.000000,3687.500000,3082.586426,298780800
2019-05-29,3725.000000,3775.000000,3700.000000,3775.000000,3155.732422,89397400
2019-05-30,3775.000000,3775.000000,3775.000000,3775.000000,3155.732422,0
2019-05-31,3800.000000,3887.500000,3775.000000,3837.500000,3207.979492,173453000
2019-06-03,3837.500000,3837.500000,3837.500000,3837.500000,3207.979492,0
2019-06-04,3837.500000,3837.500000,3837.500000,3837.500000,3207.979492,0
2019-06-05,3837.500000,3837.500000,3837.500000,3837.500000,3207.979492,0
2019-06-06,3837.500000,3837.500000,3837.500000,3837.500000,3207.979492,0
2019-06-07,3837.500000,3837.500000,3837.500000,3837.500000,3207.979492,0
2019-06-10,3925.000000,3975.000000,3912.500000,3925.000000,3281.125977,208042400
2019-06-11,3937.500000,3950.000000,3900.000000,3937.500000,3291.575195,107140400
2019-06-12,3950.000000,3950.000000,3900.000000,3937.500000,3291.575195,69330800
2019-06-13,3937.500000,3950.000000,3850.000000,3912.500000,3270.676270,63482400
2019-06-14,3937.500000,3937.500000,3900.000000,3912.500000,3270.676270,61672200
2019-06-17,3950.000000,3950.000000,3900.000000,3900.000000,3260.226807,47269400
2019-06-18,3887.500000,3937.500000,3887.500000,3925.000000,3281.125977,104106200
2019-06-19,3950.000000,4000.000000,3937.500000,3987.500000,3333.373291,156615200
2019-06-20,4000.000000,4025.000000,3962.500000,3975.000000,3322.923584,93589200
2019-06-21,4000.000000,4012.500000,3950.000000,3987.500000,3333.373291,145919600
2019-06-24,3950.000000,4012.500000,3950.000000,3987.500000,3333.373291,70252200
2019-06-25,4012.500000,4012.500000,3962.500000,3975.000000,3322.923584,59303200
2019-06-26,3925.000000,4000.000000,3925.000000,3975.000000,3322.923584,72115200
2019-06-27,3987.500000,4025.000000,3987.500000,4000.000000,3343.822510,63152000
2019-06-28,4012.500000,4025.000000,3987.500000,4012.500000,3354.271729,61888000
2019-07-01,4025.000000,4037.500000,3987.500000,4000.000000,3343.822510,61455600
2019-07-02,4025.000000,4025.000000,3987.500000,4012.500000,3354.271729,64875600
2019-07-03,3975.000000,4012.500000,3975.000000,4012.500000,3354.271729,93933600
2019-07-04,4025.000000,4025.000000,4000.000000,4012.500000,3354.271729,31578600
2019-07-05,3962.500000,4012.500000,3862.500000,3912.500000,3270.676270,186756200
2019-07-08,3875.000000,3937.500000,3862.500000,3937.500000,3291.575195,105905600
2019-07-09,3912.500000,3962.500000,3900.000000,3950.000000,3302.024658,88590800
2019-07-10,3975.000000,4000.000000,3962.500000,3975.000000,3322.923584,100964600
2019-07-11,4012.500000,4025.000000,3987.500000,4000.000000,3343.822510,70231200
2019-07-12,4025.000000,4062.500000,4012.500000,4037.500000,3375.170898,73474000
2019-07-15,4075.000000,4087.500000,4050.000000,4075.000000,3406.519287,89444800
2019-07-16,4037.500000,4062.500000,3987.500000,4037.500000,3375.170898,146626400
2019-07-17,4000.000000,4025.000000,3975.000000,3987.500000,3333.373291,128231000
2019-07-18,3950.000000,3975.000000,3912.500000,3925.000000,3281.125977,142262000
2019-07-19,3900.000000,3950.000000,3900.000000,3937.500000,3291.575195,104530000
2019-07-22,3900.000000,3912.500000,3875.000000,3887.500000,3249.777588,82851000
2019-07-23,3912.500000,3925.000000,3850.000000,3850.000000,3218.429199,74981800
2019-07-24,3850.000000,3912.500000,3850.000000,3850.000000,3218.429199,65565800
2019-07-25,3862.500000,3900.000000,3850.000000,3900.000000,3260.226807,77462000
2019-07-26,3825.000000,3887.500000,3812.500000,3875.000000,3239.328125,62727400
2019-07-29,3912.500000,3912.500000,3837.500000,3900.000000,3260.226807,55206400
2019-07-30,3900.000000,3987.500000,3862.500000,3975.000000,3322.923584,87075600
2019-07-31,3937.500000,3987.500000,3900.000000,3987.500000,3333.373291,59008800
2019-08-01,3937.500000,3950.000000,3862.500000,3887.500000,3249.777588,96731000
2019-08-02,3850.000000,3875.000000,3800.000000,3837.500000,3207.979492,103727000
2019-08-05,3800.000000,3825.000000,3662.500000,3712.500000,3103.485352,129862600
2019-08-06,3650.000000,3700.000000,3550.000000,3625.000000,3030.339355,157132400
2019-08-07,3637.500000,3700.000000,3637.500000,3675.000000,3072.136963,103932800
2019-08-08,3725.000000,3762.500000,3675.000000,3750.000000,3134.833740,85711800
2019-08-09,3750.000000,3775.000000,3725.000000,3725.000000,3113.934570,39017600
2019-08-12,3750.000000,3750.000000,3675.000000,3700.000000,3093.035645,69256600
2019-08-13,3775.000000,3775.000000,3650.000000,3675.000000,3072.136963,68067800
2019-08-14,3750.000000,3762.500000,3675.000000,3750.000000,3134.833740,107613000
2019-08-15,3675.000000,3700.000000,3650.000000,3700.000000,3093.035645,57456400
2019-08-16,3700.000000,3712.500000,3662.500000,3687.500000,3082.586426,47693000
2019-08-19,3725.000000,3725.000000,3662.500000,3675.000000,3072.136963,38551200
2019-08-20,3712.500000,3725.000000,3650.000000,3687.500000,3082.586426,75396200
2019-08-21,3662.500000,3675.000000,3612.500000,3612.500000,3019.889648,49841400
2019-08-22,3650.000000,3662.500000,3575.000000,3612.500000,3019.889648,77652800
2019-08-23,3625.000000,3625.000000,3575.000000,3587.500000,2998.990723,44535800
2019-08-26,3550.000000,3550.000000,3500.000000,3525.000000,2946.743652,78614600
2019-08-27,3525.000000,3562.500000,3512.500000,3512.500000,2936.294189,153201600
2019-08-28,3512.500000,3550.000000,3475.000000,3525.000000,2946.743652,96082400
2019-08-29,3525.000000,3550.000000,3512.500000,3537.500000,2957.193115,63748800
2019-08-30,3562.500000,3625.000000,3537.500000,3625.000000,3030.339355,106370600
2019-09-02,3612.500000,3612.500000,3562.500000,3587.500000,2998.990723,37622200
2019-09-03,3587.500000,3600.000000,3412.500000,3450.000000,2884.047119,96998200
2019-09-04,3487.500000,3487.500000,3425.000000,3462.500000,2894.496338,74434600
2019-09-05,3500.000000,3512.500000,3462.500000,3487.500000,2915.395264,78642800
2019-09-06,3512.500000,3575.000000,3487.500000,3525.000000,2946.743652,88646000
2019-09-09,3537.500000,3537.500000,3462.500000,3487.500000,2915.395264,55841400
